project_id,article_id,url,pdf_url,is_fulltext,is_duplicate,is_include_ab,is_include_ft,tags,cite_id
138103,5203731,,,,0,0,,,2055_623
138103,5203732,,,,0,0,,,2055_624
138103,5203733,,,,0,1,0,Health Outcomes: Pulmonary Issues,2055_625
138103,5203734,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_626
138103,5203735,,,,0,0,,,2055_627
138103,5203736,,,,0,1,0,Diabetes;Pediatric,2055_628
138103,5203737,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203737/5203737_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203737/5203737_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Other Outcomes: Biological Mechanisms,2055_629
138103,5203738,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203738/5203738_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203738/5203738_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,All health outcomes,2055_630
138103,5203739,,,,0,0,,,2055_631
138103,5203740,,,,0,0,,,2055_632
138103,5203741,,,,0,1,0,Neurological and neuromuscular manifestations;Neurocognitive manifestations;Other Outcomes: Biological Mechanisms,2055_633
138103,5203742,,,,0,0,,,2055_634
138103,5203743,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_635
138103,5203744,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_636
138103,5203745,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203745/5203745_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203745/5203745_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,0,All health outcomes;Narrative review,2055_637
138103,5203746,,,,0,0,,,2055_638
138103,5203747,,,,0,1,0,Cardiopulmonary manifestations,2055_639
138103,5203748,,,,0,1,0,Cardiopulmonary manifestations,2055_640
138103,5203749,,,,0,0,,,2055_641
138103,5203750,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203750/5203750_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203750/5203750_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Cardiopulmonary manifestations;Narrative review,2055_642
138103,5203751,,,,0,1,0,All health outcomes,2055_643
138103,5203752,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_644
138103,5203753,,,,0,1,0,Cardiopulmonary manifestations,2055_645
138103,5203754,,,,0,1,0,Health Outcomes: Neurological;Review type: Literature review,2055_646
138103,5203755,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203755/5203755_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203755/5203755_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,1,Musculoskeletal  manifestations,2055_647
138103,5203756,,,,0,0,,,2055_648
138103,5203757,,,,0,0,,,2055_649
138103,5203758,,,,0,0,,,2055_650
138103,5203759,,,,0,1,0,Diabetes,2055_651
138103,5203760,,,,0,1,0,Health Outcomes: Pulmonary Issues;Psychological manifestations;Scoping review,2055_652
138103,5203761,,,,0,1,0,All health outcomes,2055_653
138103,5203762,,,,0,0,,,2055_654
138103,5203763,,,,0,0,,,2055_655
138103,5203764,,,,0,0,,,2055_656
138103,5203765,,,,0,1,0,All health outcomes;Review type: Literature review,2055_657
138103,5203766,,,,0,0,,,2055_658
138103,5203767,,,,0,0,,,2055_659
138103,5203768,,,,0,0,,,2055_660
138103,5203769,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203769/5203769_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203769/5203769_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,1,Mild;All health outcomes;Adult;Scoping review,2055_661
138103,5203770,,,,0,1,0,Cardiopulmonary manifestations,2055_662
138103,5203771,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203771/5203771_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203771/5203771_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,,2055_663
138103,5203772,,,,0,1,0,Systemic manifestations;Narrative review,2055_664
138103,5203773,,,,0,1,0,Cardiopulmonary manifestations;Review type: Literature review,2055_665
138103,5203774,,,,0,1,0,Narrative review;All health outcomes,2055_666
138103,5203775,,,,0,0,,,2055_667
138103,5203776,,,,0,0,,,2055_668
138103,5203777,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_669
138103,5203778,,,,0,1,0,Health Outcomes: Neurological,2055_670
138103,5203779,,,,0,0,,,2055_671
138103,5203780,,,,0,0,,,2055_672
138103,5203781,,,,0,1,0,Other Outcomes: Biological Mechanisms;Comprehensive review;Cardiopulmonary manifestations,2055_673
138103,5203782,,,,0,0,,,2055_674
138103,5203783,,,,0,0,,,2055_675
138103,5203784,,,,0,0,,,2055_676
138103,5203785,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203785/5203785_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203785/5203785_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,0,All health outcomes,2055_677
138103,5203786,,,,0,0,,,2055_678
138103,5203787,,,,0,0,,,2055_679
138103,5203788,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203788/5203788_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203788/5203788_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,1,Athletes,2055_680
138103,5203789,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203789/5203789_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203789/5203789_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Review type: Literature review;Neurological and neuromuscular manifestations,2055_681
138103,5203790,,,,0,1,0,Neurological and neuromuscular manifestations;Elderly individuals,2055_682
138103,5203791,,,,0,1,0,Musculoskeletal  manifestations,2055_683
138103,5203792,,,,0,1,0,Pediatric,2055_684
138103,5203793,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203793/5203793_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203793/5203793_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Pediatric;Systemic manifestations;Review type: Literature review,2055_685
138103,5203794,,,,0,1,0,Cardiopulmonary manifestations,2055_686
138103,5203795,,,,0,0,,,2055_687
138103,5203796,,,,0,0,,,2055_688
138103,5203797,,,,0,1,0,Neurological and neuromuscular manifestations;Other Outcomes: Biological Mechanisms,2055_689
138103,5203798,,,,0,0,,,2055_690
138103,5203799,,,,0,0,,,2055_691
138103,5203800,,,,0,0,,,2055_692
138103,5203801,,,,0,1,0,Health Outcomes: Neurological;Psychological manifestations,2055_693
138103,5203802,,,,0,0,,,2055_694
138103,5203803,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203803/5203803_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203803/5203803_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,0,Other Outcomes: Biological Mechanisms,2055_695
138103,5203804,,,,0,1,0,Health Outcomes: Neurological,2055_696
138103,5203805,,,,0,1,0,Neurological and neuromuscular manifestations;Neurocognitive manifestations,2055_697
138103,5203806,,,,0,0,,,2055_698
138103,5203807,,,,0,0,,,2055_699
138103,5203808,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203808/5203808_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203808/5203808_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,0,All health outcomes;Review type: Literature review,2055_700
138103,5203809,,,,0,0,,,2055_701
138103,5203810,,,,0,1,0,Neurocognitive manifestations,2055_702
138103,5203811,,,,0,0,,,2055_703
138103,5203812,,,,0,0,,,2055_704
138103,5203813,,,,0,0,,,2055_705
138103,5203814,,,,0,1,0,,2055_706
138103,5203815,,,,0,1,0,Cardiopulmonary manifestations,2055_707
138103,5203816,,,,0,0,,,2055_708
138103,5203817,,,,0,1,0,All health outcomes,2055_709
138103,5203818,,,,0,0,,,2055_710
138103,5203819,,,,0,1,0,Systemic manifestations,2055_711
138103,5203820,,,,0,0,,,2055_712
138103,5203821,,,,0,1,0,Reproductive,2055_713
138103,5203822,,,,0,0,,,2055_714
138103,5203823,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203823/5203823_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203823/5203823_20230608063607003.pdf,1,0,1,0,Health Outcomes: Neurological,2055_715
138103,5203824,,,,0,0,,,2055_716
138103,5203825,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203825/5203825_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203825/5203825_09f523d1-a00f-4c51-bca1-083718529338.pdf,1,0,1,0,Mild;All health outcomes,2055_717
138103,5203826,,,,0,0,,,2055_718
138103,5203827,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203827/5203827_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203827/5203827_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Systemic manifestations,2055_719
138103,5203828,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_720
138103,5203829,,,,0,0,,,2055_721
138103,5203830,,,,0,1,0,All health outcomes,2055_722
138103,5203831,,,,0,1,0,All health outcomes;Elderly individuals,2055_723
138103,5203832,,,,0,0,,,2055_724
138103,5203833,,,,0,0,,,2055_725
138103,5203834,,,,0,0,,,2055_726
138103,5203835,,,,0,0,,,2055_727
138103,5203836,,,,0,1,0,Other Outcomes: Biological Mechanisms;Review type: Literature review,2055_728
138103,5203837,,,,0,0,,,2055_729
138103,5203838,,,,0,0,,,2055_730
138103,5203839,,,,0,1,0,Other health outcomes,2055_731
138103,5203840,,,,0,0,,,2055_732
138103,5203841,,,,0,0,,,2055_733
138103,5203842,,,,0,0,,,2055_734
138103,5203843,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203843/5203843_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203843/5203843_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Cardiopulmonary manifestations;Review type: Literature review;Risk factors,2055_735
138103,5203844,,,,0,1,0,Other Outcomes: Biological Mechanisms;Cardiopulmonary manifestations,2055_736
138103,5203845,,,,0,1,0,Neurological and neuromuscular manifestations;Other Outcomes: Biological Mechanisms,2055_737
138103,5203846,,,,0,1,0,Health Outcomes: Neurological,2055_738
138103,5203847,,,,,,,Neurocognitive manifestations;Neurocognitive manifestations,2055_739
138103,5203848,,,,0,1,0,Cardiopulmonary manifestations,2055_740
138103,5203849,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203849/5203849_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203849/5203849_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,0,All health outcomes,2055_741
138103,5203850,,,,0,0,,,2055_742
138103,5203851,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203851/5203851_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203851/5203851_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Cardiopulmonary manifestations,2055_743
138103,5203852,,,,0,1,0,Psychological manifestations,2055_744
138103,5203853,,,,0,0,,,2055_745
138103,5203854,,,,0,0,,,2055_746
138103,5203855,,,,0,1,0,Neuropathic pain;Review type: Literature review;Other Outcomes: Biological Mechanisms,2055_747
138103,5203856,,,,0,0,,,2055_748
138103,5203857,,,,0,0,,,2055_749
138103,5203858,,,,0,1,0,Review type: Literature review;Neurocognitive manifestations,2055_750
138103,5203859,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203859/5203859_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203859/5203859_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,All health outcomes,2055_751
138103,5203860,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203860/5203860_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203860/5203860_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Neurocognitive manifestations;Neurological and neuromuscular manifestations;Review type: Literature review;Other Outcomes: Biological Mechanisms,2055_752
138103,5203861,,,,0,0,,,2055_753
138103,5203862,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203862/5203862_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203862/5203862_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,,2055_754
138103,5203863,,,,0,1,0,Other Outcomes: Biological Mechanisms;Biomarkers,2055_755
138103,5203864,,,,0,1,0,Health Outcomes: Neurological,2055_756
138103,5203865,,,,0,0,,,2055_757
138103,5203866,,,,0,0,,,2055_758
138103,5203867,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203867/5203867_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203867/5203867_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Neurological and neuromuscular manifestations,2055_759
138103,5203868,,,,0,0,,,2055_760
138103,5203869,,,,0,1,0,Cardiopulmonary manifestations,2055_761
138103,5203870,,,,0,0,,,2055_762
138103,5203871,,,,0,1,0,Neurological and neuromuscular manifestations;Comprehensive review,2055_763
138103,5203872,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_764
138103,5203873,,,,0,1,0,Other Outcomes: Biological Mechanisms;Comprehensive review;Neurological and neuromuscular manifestations;Neurocognitive manifestations,2055_765
138103,5203874,,,,0,0,,,2055_766
138103,5203875,,,,0,0,,,2055_767
138103,5203876,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203876/5203876_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203876/5203876_09f523d1-a00f-4c51-bca1-083718529338.pdf,1,0,1,0,All health outcomes,2055_768
138103,5203877,,,,0,0,,,2055_769
138103,5203878,,,,0,1,0,Musculoskeletal  manifestations;Review type: Literature review,2055_770
138103,5203879,,,,0,1,0,Pediatric,2055_771
138103,5203880,,,,0,1,0,Cardiopulmonary manifestations,2055_772
138103,5203881,,,,0,0,,,2055_773
138103,5203882,,,,0,0,,,2055_774
138103,5203883,,,,0,0,,,2055_775
138103,5203884,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203884/5203884_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203884/5203884_09f523d1-a00f-4c51-bca1-083718529338.pdf,1,0,1,1,Musculoskeletal  manifestations;Neurological and neuromuscular manifestations;Systemic manifestations;Systematic review,2055_776
138103,5203885,,,,0,0,,Systematic review,2055_777
138103,5203886,,,,0,1,0,Systemic manifestations;Neurological and neuromuscular manifestations;Review type: Literature review,2055_778
138103,5203887,,,,0,1,0,Vaccine effectiveness;Scoping review,2055_779
138103,5203888,,,,0,1,0,Adult;All health outcomes,2055_780
138103,5203889,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203889/5203889_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203889/5203889_20230622074241918.pdf,1,0,1,0,Other Outcomes: Biological Mechanisms,2055_781
138103,5203890,,,,0,0,,,2055_782
138103,5203891,,,,0,0,,,2055_783
138103,5203892,,,,0,1,0,Comprehensive review;Systemic manifestations,2055_784
138103,5203893,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203893/5203893_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203893/5203893_20230608064302479.pdf,1,0,1,1,All health outcomes;Meta-analysis,2055_785
138103,5203894,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203894/5203894_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203894/5203894_18d2072e-0ff7-44e6-8a00-77bf2ac69e82.pdf,1,0,1,0,Cohort study;Adult;Systemic manifestations;Musculoskeletal  manifestations;Health Outcomes: Pulmonary Issues,2055_786
138103,5203895,,,,0,0,,,2055_787
138103,5203896,,,,0,1,0,All health outcomes,2055_788
138103,5203897,,,,0,0,,,2055_789
138103,5203898,,,,0,1,0,Psychological manifestations;Health Outcomes: Neurological,2055_790
138103,5203899,,,,0,0,,,2055_791
138103,5203900,,,,0,1,0,All health outcomes,2055_792
138103,5203901,,,,0,1,0,Cardiopulmonary manifestations,2055_793
138103,5203902,,,,0,0,,,2055_794
138103,5203903,,,,0,1,0,,2055_795
138103,5203904,,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203904/5203904_05f5341a-703a-442b-8b22-c352a957350b.pdf,,0,0,,,2055_796
138103,5203905,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203905/5203905_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203905/5203905_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,1,Meta-analysis;Systematic review;All health outcomes,2055_797
138103,5203906,,,,0,1,0,Health Outcomes: Neurological,2055_798
138103,5203907,,,,0,1,0,Review type: Literature review;Other Outcomes: Biological Mechanisms,2055_799
138103,5203908,,,,0,1,0,Psychological manifestations,2055_800
138103,5203909,,,,0,0,,,2055_801
138103,5203910,,,,0,0,,,2055_802
138103,5203911,,,,0,1,0,,2055_803
138103,5203912,,,,0,0,,,2055_804
138103,5203913,,,,0,0,,,2055_805
138103,5203914,,,,0,0,,,2055_806
138103,5203915,,,,0,1,0,Psychological manifestations;Other Outcomes: Biological Mechanisms,2055_807
138103,5203916,,,,0,0,,,2055_808
138103,5203917,,,,0,0,,,2055_809
138103,5203918,,,,0,1,0,Reproductive,2055_810
138103,5203919,,,,0,0,,,2055_811
138103,5203920,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_812
138103,5203921,,,,0,0,,,2055_813
138103,5203922,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_814
138103,5203923,,,,0,0,,,2055_815
138103,5203924,,,,0,0,,,2055_816
138103,5203925,,,,0,0,,,2055_817
138103,5203926,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203926/5203926_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203926/5203926_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Gastrointestinal manifestations,2055_818
138103,5203927,,,,0,0,,,2055_819
138103,5203928,,,,0,1,0,Health Outcomes: Neurological,2055_820
138103,5203929,,,,0,0,,,2055_821
138103,5203930,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_822
138103,5203931,,,,0,1,0,Health Outcomes: Neurological,2055_823
138103,5203932,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203932/5203932_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203932/5203932_20230608114624388.pdf,1,0,1,1,Systemic manifestations;Systematic review,2055_824
138103,5203933,,,,0,0,,,2055_825
138103,5203934,,,,0,0,,,2055_826
138103,5203935,,,,0,1,0,Narrative review;Neurological and neuromuscular manifestations,2055_827
138103,5203936,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203936/5203936_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203936/5203936_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Literature review;Systematic review,2055_828
138103,5203937,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203937/5203937_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203937/5203937_18d2072e-0ff7-44e6-8a00-77bf2ac69e82.pdf,1,0,1,0,Adult;Systemic manifestations,2055_829
138103,5203938,,,,0,1,0,Health Outcomes: Neurological,2055_830
138103,5203939,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203939/5203939_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203939/5203939_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Health Outcomes: Neurological,2055_831
138103,5203940,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203940/5203940_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203940/5203940_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Review type: Literature review;Cardiopulmonary manifestations,2055_832
138103,5203941,,,,0,1,0,Neurological and neuromuscular manifestations;Review type: Literature review,2055_833
138103,5203942,,,,0,1,0,Review type: Literature review;Other Outcomes: Biological Mechanisms,2055_834
138103,5203943,,,,0,1,0,Other Outcomes: Biological Mechanisms;Review type: Literature review,2055_835
138103,5203944,,,,0,1,0,Cardiopulmonary manifestations,2055_836
138103,5203945,,,,0,1,0,Review type: Literature review;Other Outcomes: Biological Mechanisms,2055_837
138103,5203946,,,,0,1,0,Other Outcomes: Biological Mechanisms,2055_838
138103,5203947,,,,0,1,0,Health Outcomes: Neurological,2055_839
138103,5203948,,,,0,0,,,2055_840
138103,5203949,,,,0,1,0,Review type: Literature review;All health outcomes,2055_841
138103,5203950,,,,0,0,,,2055_842
138103,5203951,,,,0,0,,,2055_843
138103,5203952,,,,0,1,0,Literature review;Diabetes,2055_844
138103,5203953,,,,0,1,0,Pediatric;Neurocognitive manifestations,2055_845
138103,5203954,,,,0,0,,,2055_846
138103,5203955,,,,0,0,,,2055_847
138103,5203956,,,,0,0,,,2055_848
138103,5203957,,,,0,1,0,Cardiopulmonary manifestations,2055_849
138103,5203958,,,,0,1,0,Neurological and neuromuscular manifestations;Review type: Literature review,2055_850
138103,5203959,,,,0,1,0,All health outcomes,2055_851
138103,5203960,,,,0,0,,,2055_852
138103,5203961,,,,0,0,,,2055_853
138103,5203962,,,,0,0,,,2055_854
138103,5203963,,,,0,0,,,2055_855
138103,5203964,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203964/5203964_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203964/5203964_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,1,Psychological manifestations;Neurocognitive manifestations;Systematic review;Health Outcomes: Neurological,2055_856
138103,5203965,,,,0,1,0,All health outcomes,2055_857
138103,5203966,,,,0,0,,,2055_858
138103,5203967,,,,0,1,0,Systemic manifestations,2055_859
138103,5203968,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203968/5203968_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203968/5203968_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Neurocognitive manifestations;Review type: Literature review,2055_860
138103,5203969,,,,0,1,0,All health outcomes,2055_861
138103,5203970,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203970/5203970_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203970/5203970_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Individuals with pre-existing health conditions;Review type: Literature review,2055_862
138103,5203971,,,,0,1,0,Review type: Literature review;Other Outcomes: Biological Mechanisms;All health outcomes,2055_863
138103,5203972,,,,0,0,,,2055_864
138103,5203973,,,,0,1,0,All health outcomes;Review type: Literature review,2055_865
138103,5203974,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203974/5203974_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203974/5203974_2756d768-9b55-45d4-a896-b944f0fe93d6.pdf,1,0,1,0,Health Outcomes: Sleep quality;Systemic manifestations,2055_866
138103,5203975,,,,0,0,,,2055_867
138103,5203976,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203976/5203976_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203976/5203976_20230629093036209.pdf,1,0,1,0,All health outcomes;Narrative review,2055_868
138103,5203977,,,,0,0,,,2055_869
138103,5203978,,,,0,1,0,Neurocognitive manifestations;Neurological and neuromuscular manifestations,2055_870
138103,5203979,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203979/5203979_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203979/5203979_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,0,All health outcomes,2055_871
138103,5203980,,,,0,0,,,2055_872
138103,5203981,,,,0,1,0,Cardiopulmonary manifestations;Comprehensive review,2055_873
138103,5203982,,,,0,0,,,2055_874
138103,5203983,,,,0,1,0,Other Outcomes: Biological Mechanisms;Review type: Literature review;Pediatric,2055_875
138103,5203984,,,,0,1,0,Neurological and neuromuscular manifestations;Neurocognitive manifestations;Review type: Literature review,2055_876
138103,5203985,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203985/5203985_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203985/5203985_09f523d1-a00f-4c51-bca1-083718529338.pdf,1,0,1,1,All health outcomes;Literature review,2055_877
138103,5203986,,,,0,0,,,2055_878
138103,5203987,,,,0,0,,Narrative review;Elderly individuals,2055_879
138103,5203988,,,,0,1,0,Musculoskeletal  manifestations,2055_880
138103,5203989,,,,0,1,0,Systemic manifestations,2055_881
138103,5203990,,,,0,1,0,Systemic manifestations,2055_882
138103,5203991,,,,0,1,0,Reproductive;Review type: Literature review,2055_883
138103,5203992,,,,0,0,,,2055_884
138103,5203993,,,,0,0,,,2055_885
138103,5203994,,,,0,0,,,2055_886
138103,5203995,,,,0,0,,,2055_887
138103,5203996,,,,0,0,,,2055_888
138103,5203997,,,,0,1,0,Reproductive;Vaccine effectiveness;Narrative review,2055_889
138103,5203998,,,,0,0,,Elderly individuals,2055_890
138103,5203999,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203999/5203999_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203999/5203999_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,0,All health outcomes,2055_891
138103,5204000,,,,0,1,0,Neurocognitive manifestations,2055_892
138103,5204001,,,,0,1,0,All health outcomes,2055_893
138103,5204002,,,,0,0,,,2055_894
138103,5204003,,,,0,1,0,Elderly individuals;Health Outcomes: Neurological,2055_895
138103,5204004,,,,0,1,0,Cardiopulmonary manifestations,2055_896
138103,5204005,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5204005/5204005_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5204005/5204005_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Other Outcomes: Biological Mechanisms;Risk factors,2055_897
138103,5204006,,,,0,0,,,2055_898
138103,5204007,,,,0,1,0,Cardiopulmonary manifestations,2055_899
138103,5204008,,,,0,0,,,2055_900
138103,5204009,,,,0,0,,,2055_901
138103,5204010,,,,0,1,0,All health outcomes;Comprehensive review,2055_902
